fight_url,fighter,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec
http://ufcstats.com/fight-details/fc1f199c8ba32a19,War Machine Jared Rollins,,,,70% 76%,,,,,100% 100%,,,272
http://ufcstats.com/fight-details/d1ce7361cb4e442b,George Sotiropoulos Billy Miles,,,,66% 0%,,,,,--- 0%,,,72
http://ufcstats.com/fight-details/7f47865cfb9b0d55,Ben Saunders Dan Barrera,,,,87% 80%,,,,,--- 0%,,,85
http://ufcstats.com/fight-details/f62c29310e1d6253,Troy Mandaloniz Richie Hightower,,,,78% 35%,,,,,0% 100%,,,98
http://ufcstats.com/fight-details/d3e37d1c95a5f382,Matt Arroyo John Kolosci,,,,50% 20%,,,,,--- 0%,,,59
http://ufcstats.com/fight-details/759659ca9303c720,Roman Mitichyan Dorian Price,,,,--- 0%,,,,,100% ---,,,12
http://ufcstats.com/fight-details/e301a2c3a415cd33,Jonathan Goulet Paul Georgieff,,,,64% 40%,,,,,100% 0%,,,210
http://ufcstats.com/fight-details/0b217fc503bd0585,Rashad Evans Michael Bisping,,,,26% 64%,,,,,50% ---,,,254
http://ufcstats.com/fight-details/9d59ae86a2e6c444,Thiago Silva Houston Alexander,,,,62% 25%,,,,,100% 100%,,,116
http://ufcstats.com/fight-details/04995619538ae939,Karo Parisyan Ryo Chonan,,,,37% 36%,,,,,100% ---,,,211
http://ufcstats.com/fight-details/bdd782059be98dfb,Ed Herman Joe Doerksen,,,,58% 50%,,,,,100% 0%,,,203
http://ufcstats.com/fight-details/0dddf7ec457caab3,Frankie Edgar Spencer Fisher,,,,60% 30%,,,,,100% ---,,,257
http://ufcstats.com/fight-details/177201b1a7fa0dd0,Thiago Alves Chris Lytle,,,,48% 28%,,,,,--- 100%,,,32
http://ufcstats.com/fight-details/71440bf87b9c58a1,Joe Lauzon Jason Reinhardt,,,,71% 33%,,,,,50% ---,,,56
http://ufcstats.com/fight-details/63cfbf28e44febc2,Marcus Aurelio Luke Caudillo,,,,74% 46%,,,,,25% 0%,,,143
http://ufcstats.com/fight-details/ec041009ce404879,Akihiro Gono Tamdan McCrory,,,,66% 49%,,,,,100% ---,,,74
http://ufcstats.com/fight-details/3fe3208df1098fdc,Anderson Silva Rich Franklin,,,,81% 46%,,,,,0% 50%,,,42
http://ufcstats.com/fight-details/2e43a2f6e9336e2b,Tim Sylvia Brandon Vera,,,,60% 86%,,,,,--- ---,,,199
http://ufcstats.com/fight-details/2571e91b263df9fb,Alvin Robinson Jorge Gurgel,,,,50% 20%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/f4e5f49ca3831e64,Stephan Bonnar Eric Schafer,,,,42% 76%,,,,,--- 33%,,,81
http://ufcstats.com/fight-details/431282ab4ee417f6,Alan Belcher Kalib Starnes,,,,60% 44%,,,,,--- 50%,,,51
http://ufcstats.com/fight-details/c7f6da6cd8e940b2,Yushin Okami Jason MacDonald,,,,54% 56%,,,,,--- 0%,,,77
http://ufcstats.com/fight-details/5498622706d8dc17,Demian Maia Ryan Jensen,,,,100% 66%,,,,,100% ---,,,146
http://ufcstats.com/fight-details/a9e13a29a332c886,Joshua Burkman Forrest Petz,,,,84% 58%,,,,,50% ---,,,115
http://ufcstats.com/fight-details/91f7986d6fee7d57,Matt Grice Jason Black,,,,41% 75%,,,,,100% ---,,,276
http://ufcstats.com/fight-details/068e118edac9e057,Keith Jardine Chuck Liddell,,,,43% 20%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/6773055965441b18,Forrest Griffin Mauricio Rua,,,,41% 38%,,,,,100% 50%,,,64
http://ufcstats.com/fight-details/344e6898a381648f,Jon Fitch Diego Sanchez,,,,72% 75%,,,,,100% 14%,,,129
http://ufcstats.com/fight-details/90fb826944c46000,Lyoto Machida Kazuhiro Nakamura,,,,77% 66%,,,,,50% 0%,,,186
http://ufcstats.com/fight-details/669e3927b38a36fb,Tyson Griffin Thiago Tavares,,,,30% 15%,,,,,50% 0%,,,187
http://ufcstats.com/fight-details/4a7d39ebc9dce5db,Rich Clementi Anthony Johnson,,,,55% 42%,,,,,50% 0%,,,91
http://ufcstats.com/fight-details/a1b912fe361f75bc,Jeremy Stephens Diego Saraiva,,,,55% 42%,,,,,100% ---,,,114
http://ufcstats.com/fight-details/51696044aafb2037,Christian Wellisch Scott Junk,,,,54% 60%,,,,,100% ---,,,48
http://ufcstats.com/fight-details/73726e32d26c17ee,Matt Wiman Michihiro Omigawa,,,,39% 41%,,,,,--- 100%,,,215
http://ufcstats.com/fight-details/62dd8808ce397fa6,Kenny Florian Din Thomas,,,,47% 20%,,,,,100% 0%,,,102
http://ufcstats.com/fight-details/e7d444e279914116,Chris Leben Terry Martin,,,,58% 35%,,,,,--- 66%,,,32
http://ufcstats.com/fight-details/a1950f4bd19ed06f,Nate Diaz Junior Assuncao,,,,90% 50%,,,,,33% 50%,,,94
http://ufcstats.com/fight-details/b46679306287ea79,Nate Quarry Pete Sell,,,,50% 46%,,,,,0% 33%,,,16
http://ufcstats.com/fight-details/997eda9196aad7f9,Luke Cummo Edilberto de Oliveira,,,,31% 31%,,,,,--- ---,,,2
http://ufcstats.com/fight-details/be307e6647a655c8,Cole Miller Leonard Garcia,,,,25% 54%,,,,,--- 0%,,,190
http://ufcstats.com/fight-details/c86702c01c4cfee2,Gray Maynard Joe Veres,,,,75% ---,,,,,--- ---,,,2
http://ufcstats.com/fight-details/c536a1119406c0f0,Thiago Alves Kuniyoshi Hironaka,,,,42% 37%,,,,,--- 100%,,,25
http://ufcstats.com/fight-details/88295b0ab9868db5,Dustin Hazelett Jonathan Goulet,,,,60% ---,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/49458279eafdaf94,Quinton Jackson Dan Henderson,,,,82% 80%,,,,,0% 50%,,,49
http://ufcstats.com/fight-details/59d456f0da1159cf,Michael Bisping Matt Hamill,,,,23% 45%,,,,,--- 50%,,,1
http://ufcstats.com/fight-details/76d490a8bb168c78,Cheick Kongo Mirko Filipovic,,,,66% 47%,,,,,--- 100%,,,65
http://ufcstats.com/fight-details/b953a9b5357cbf99,Marcus Davis Paul Taylor,,,,60% 53%,,,,,33% ---,,,150
http://ufcstats.com/fight-details/79db1d9b15e16b1d,Houston Alexander Alessio Sakara,,,,50% 20%,,,,,--- 50%,,,14
http://ufcstats.com/fight-details/9971f8bcd3b10069,Gleison Tibau Terry Etim,,,,50% 66%,,,,,75% ---,,,234
http://ufcstats.com/fight-details/a3dfa0ac05433450,Thiago Silva Tomasz Drwal,,,,35% 31%,,,,,0% 100%,,,9
http://ufcstats.com/fight-details/574b4599ae9cb64e,Dennis Siver Naoyuki Kotani,,,,47% 50%,,,,,--- ---,,,226
http://ufcstats.com/fight-details/8f5e57a21383fa87,Jess Liaudin Anthony Torres,,,,56% 50%,,,,,0% ---,,,57
http://ufcstats.com/fight-details/2f22e38844aa7d96,Randy Couture Gabriel Gonzaga,,,,76% 44%,,,,,33% ---,,,238
http://ufcstats.com/fight-details/675cbe90f6d96feb,Georges St-Pierre Josh Koscheck,,,,33% 11%,,,,,100% 50%,,,173
http://ufcstats.com/fight-details/6ce5d8041189d652,Roger Huerta Alberto Crane,,,,30% 60%,,,,,--- 0%,,,96
http://ufcstats.com/fight-details/f00b588a0d9a90e4,Joe Stevenson Kurt Pellegrino,,,,28% 40%,,,,,100% 100%,,,12
http://ufcstats.com/fight-details/cc17e4d182235a95,Patrick Cote Kendall Grove,,,,64% 44%,,,,,0% 0%,,,163
http://ufcstats.com/fight-details/6b38906e77607c77,Renato Sobral David Heath,,,,64% 50%,,,,,100% ---,,,123
http://ufcstats.com/fight-details/e7ff18a0cfa09702,Frank Mir Antoni Hardonk,,,,80% 33%,,,,,100% ---,,,62
http://ufcstats.com/fight-details/4a9b3b97fa2bbca9,Thales Leites Ryan Jensen,,,,55% 42%,,,,,75% ---,,,73
http://ufcstats.com/fight-details/fa2271eecde701ed,Clay Guida Marcus Aurelio,,,,25% 32%,,,,,--- 0%,,,34
http://ufcstats.com/fight-details/19da32f5af2e8e2b,Kenny Florian Alvin Robinson,,,,62% 37%,,,,,60% 100%,,,142
http://ufcstats.com/fight-details/eff9207427f0e02c,Anderson Silva Nate Marquardt,,,,66% 27%,,,,,100% 50%,,,43
http://ufcstats.com/fight-details/0ec579db0efcf0c6,Rashad Evans Tito Ortiz,,,,38% 36%,,,,,0% 16%,,,19
http://ufcstats.com/fight-details/6a9e343bd12dfa64,Sean Sherk Hermes Franca,,,,63% 100%,,,,,100% ---,,,284
http://ufcstats.com/fight-details/4dd2cd7da33e35d7,Antonio Rodrigo Nogueira Heath Herring,,,,44% 28%,,,,,50% ---,,,66
http://ufcstats.com/fight-details/340a08b1f3d1dd36,Stephan Bonnar Mike Nickels,,,,40% 22%,,,,,--- 50%,,,65
http://ufcstats.com/fight-details/a8bab8884249f634,Jorge Gurgel Diego Saraiva,,,,35% 30%,,,,,--- ---,,,127
http://ufcstats.com/fight-details/3aa19b85fbf4114c,Chris Lytle Jason Gilliam,,,,62% 42%,,,,,100% ---,,,116
http://ufcstats.com/fight-details/2748001ead121b8a,Frankie Edgar Mark Bocek,,,,57% 15%,,,,,--- 0%,,,139
http://ufcstats.com/fight-details/30d7a9a1d99b327c,BJ Penn Jens Pulver,,,,76% 33%,,,,,100% ---,,,120
http://ufcstats.com/fight-details/3542c5c5c5180090,Nate Diaz Manvel Gamburyan,,,,0% 48%,,,,,0% 33%,,,17
http://ufcstats.com/fight-details/1c36ff6c6284a523,Thales Leites Floyd Sword,,,,60% 42%,,,,,66% ---,,,151
http://ufcstats.com/fight-details/518fec4812ed1587,Roger Huerta Doug Evans,,,,29% 43%,,,,,0% 66%,,,79
http://ufcstats.com/fight-details/5ab0e805e90d20d5,Joe Lauzon Brandon Melendez,,,,42% 28%,,,,,66% ---,,,187
http://ufcstats.com/fight-details/41c979b223b3fb56,Cole Miller Andy Wang,,,,37% 36%,,,,,--- 0%,,,15
http://ufcstats.com/fight-details/53343bd123bcf651,Gray Maynard Rob Emerson,,,,53% 33%,,,,,100% 100%,,,260
http://ufcstats.com/fight-details/fda850240fb80339,Leonard Garcia Allen Berube,,,,66% 80%,,,,,--- 100%,,,77
http://ufcstats.com/fight-details/62454fb3a4fd5737,Matt Wiman Brian Geraghty,,,,63% 25%,,,,,50% ---,,,104
http://ufcstats.com/fight-details/dbc30717a3efba58,Rich Franklin Yushin Okami,,,,34% 25%,,,,,--- ---,,,42
http://ufcstats.com/fight-details/6603ed5f10bd8047,Forrest Griffin Hector Ramirez,,,,52% 27%,,,,,--- 100%,,,3
http://ufcstats.com/fight-details/e8005a8c3c029a73,Jason MacDonald Rory Singer,,,,57% 68%,,,,,20% 50%,,,206
http://ufcstats.com/fight-details/071d716229f5ae7f,Tyson Griffin Clay Guida,,,,50% 42%,,,,,--- 16%,,,61
http://ufcstats.com/fight-details/805bc227bd40b0cc,Ed Herman Scott Smith,,,,51% 50%,,,,,66% ---,,,260
http://ufcstats.com/fight-details/f1c1890491959bcf,Marcus Davis Jason Tan,,,,64% 46%,,,,,--- ---,,,3
http://ufcstats.com/fight-details/d4fa680b2a912534,Eddie Sanchez Colin Robinson,,,,56% 72%,,,,,0% 100%,,,123
http://ufcstats.com/fight-details/62048467be051636,Dustin Hazelett Stevie Lynch,,,,58% 25%,,,,,--- ---,,,17
http://ufcstats.com/fight-details/07018cb7ae879456,Spencer Fisher Sam Stout,,,,36% 27%,,,,,--- ---,,,6
http://ufcstats.com/fight-details/59da727c3ae7b497,Jon Fitch Roan Carneiro,,,,36% 44%,,,,,0% 66%,,,34
http://ufcstats.com/fight-details/3b52291052353eef,Drew McFedries Jordan Radev,,,,60% 50%,,,,,--- ---,,,3
http://ufcstats.com/fight-details/a6edcccdfccb9132,Thiago Tavares Jason Black,,,,56% 0%,,,,,33% ---,,,242
http://ufcstats.com/fight-details/1e12c4828d576b5c,Forrest Petz Luigi Fioravanti,,,,11% 54%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/1d127ec120dcb58e,Tamdan McCrory Pete Spratt,,,,60% 53%,,,,,66% ---,,,64
http://ufcstats.com/fight-details/ff8802aae3b81c3f,Gleison Tibau Jeff Cox,,,,60% 0%,,,,,--- 100%,,,57
http://ufcstats.com/fight-details/764e5910ac779ae9,Anthony Johnson Chad Reiner,,,,42% 22%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/ee071b5125ced92a,Nate Mohr Luke Caudillo,,,,36% 26%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/88b225f6f1fa5c59,Quinton Jackson Chuck Liddell,,,,75% 36%,,,,,--- ---,,,3
http://ufcstats.com/fight-details/2ce541a11b2eb392,Karo Parisyan Joshua Burkman,,,,46% 20%,,,,,25% 14%,,,46
http://ufcstats.com/fight-details/1ac335f049ed4e5e,Terry Martin Ivan Salaverry,,,,35% 55%,,,,,33% ---,,,45
http://ufcstats.com/fight-details/5157988b77ca1097,Houston Alexander Keith Jardine,,,,85% 62%,,,,,--- ---,,,19
http://ufcstats.com/fight-details/71348fd10e392dac,Kalib Starnes Chris Leben,,,,70% 32%,,,,,100% ---,,,89
http://ufcstats.com/fight-details/cc444b10ea87c381,Thiago Silva James Irvin,,,,100% 75%,,,,,50% ---,,,36
http://ufcstats.com/fight-details/b6462127cf553ff3,Alan Belcher Sean Salmon,,,,0% 100%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/a6cb909888f6a495,Din Thomas Jeremy Stephens,,,,16% 6%,,,,,100% ---,,,241
http://ufcstats.com/fight-details/dab2d3e9f2052047,Wilson Gouveia Carmelo Marrero,,,,58% 14%,,,,,--- 0%,,,40
http://ufcstats.com/fight-details/e7a7ab126225540c,Gabriel Gonzaga Mirko Filipovic,,,,41% 33%,,,,,100% ---,,,185
http://ufcstats.com/fight-details/57871671074ceb4c,Andrei Arlovski Fabricio Werdum,,,,48% 52%,,,,,--- ---,,,27
http://ufcstats.com/fight-details/05b7bfd4fe75af69,Michael Bisping Elvis Sinosic,,,,45% 54%,,,,,100% ---,,,271
http://ufcstats.com/fight-details/89b27e0bfa4ef4c3,Lyoto Machida David Heath,,,,70% 7%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/67160b93dec2b399,Cheick Kongo Assuerio Silva,,,,53% 77%,,,,,--- 60%,,,7
http://ufcstats.com/fight-details/8dbd4d1df2e7ff67,Terry Etim Matt Grice,,,,55% 68%,,,,,--- 100%,,,30
http://ufcstats.com/fight-details/4563e02bc4c1a1ef,Junior Assuncao David Lee,,,,59% 47%,,,,,--- 0%,,,232
http://ufcstats.com/fight-details/d8b098e5598509cc,Alessio Sakara Victor Valimaki,,,,26% 0%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/bc8e4abec782fd2b,Jess Liaudin Dennis Siver,,,,20% 66%,,,,,--- 100%,,,43
http://ufcstats.com/fight-details/57a71ab365d2b64d,Paul Taylor Edilberto de Oliveira,,,,44% 37%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/9f60dd19c5705d45,Matt Serra Georges St-Pierre,,,,50% 26%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/fc4e42a55ba285f6,Josh Koscheck Diego Sanchez,,,,23% 3%,,,,,100% ---,,,14
http://ufcstats.com/fight-details/e7fdbd5c65798a5c,Roger Huerta Leonard Garcia,,,,50% 23%,,,,,66% ---,,,217
http://ufcstats.com/fight-details/cb93f5f9d09b29f1,Yushin Okami Mike Swick,,,,33% 23%,,,,,50% ---,,,142
http://ufcstats.com/fight-details/33b9285aec39e37f,Kendall Grove Alan Belcher,,,,45% 42%,,,,,--- 20%,,,98
http://ufcstats.com/fight-details/579f0be80b359d8b,Heath Herring Brad Imes,,,,67% 0%,,,,,--- 100%,,,246
http://ufcstats.com/fight-details/54cf1ffbc6e7a9fd,Thales Leites Pete Sell,,,,42% 0%,,,,,50% ---,,,259
http://ufcstats.com/fight-details/f25e367b1cb8fab5,Marcus Davis Pete Spratt,,,,40% 0%,,,,,100% ---,,,261
http://ufcstats.com/fight-details/32b058d82c9e38de,Luke Cummo Josh Haynes,,,,34% 17%,,,,,0% 33%,,,25
http://ufcstats.com/fight-details/e9390cff6e5d52d0,Joe Stevenson Melvin Guillard,,,,66% 14%,,,,,100% ---,,,11
http://ufcstats.com/fight-details/fc4fc81d3b7cc3bd,Justin McCully Antoni Hardonk,,,,64% 90%,,,,,50% ---,,,270
http://ufcstats.com/fight-details/b2443846570bee7b,Kenny Florian Dokonjonosuke Mishima,,,,42% 14%,,,,,--- 14%,,,137
http://ufcstats.com/fight-details/de2b0b8ef112f3b7,Wilson Gouveia Seth Petruzelli,,,,42% 26%,,,,,100% ---,,,194
http://ufcstats.com/fight-details/73ed365b57dc1a6e,Drew Fickett Keita Nakamura,,,,61% 41%,,,,,--- 100%,,,98
http://ufcstats.com/fight-details/b15bebf4c6b6f495,Kurt Pellegrino Nate Mohr,,,,57% 54%,,,,,50% ---,,,114
http://ufcstats.com/fight-details/6d370bfe4248dc88,Kuniyoshi Hironaka Forrest Petz,,,,61% 12%,,,,,33% ---,,,206
http://ufcstats.com/fight-details/460b421493dd9fb8,Roan Carneiro Rich Clementi,,,,66% 33%,,,,,100% ---,,,190
http://ufcstats.com/fight-details/e89db3b111f92587,Thiago Tavares Naoyuki Kotani,,,,50% 25%,,,,,66% ---,,,116
http://ufcstats.com/fight-details/7401d0f8ededa102,Randy Couture Tim Sylvia,,,,100% ---,,,,,100% ---,,,293
http://ufcstats.com/fight-details/0653b6227894cfd7,Martin Kampmann Drew McFedries,,,,46% 48%,,,,,100% ---,,,121
http://ufcstats.com/fight-details/3404f9095676a556,Rich Franklin Jason MacDonald,,,,54% 66%,,,,,100% 16%,,,108
http://ufcstats.com/fight-details/204932945d332406,Matt Hughes Chris Lytle,,,,75% 0%,,,,,0% ---,,,283
http://ufcstats.com/fight-details/8ca1bb1b2517f2e5,Jason Lambert Renato Sobral,,,,83% 20%,,,,,--- 100%,,,11
http://ufcstats.com/fight-details/8afc674a60abab61,Matt Hamill Rex Holman,,,,59% 34%,,,,,0% 0%,,,58
http://ufcstats.com/fight-details/94df6c8cd2256f54,Jon Fitch Luigi Fioravanti,,,,45% 58%,,,,,33% ---,,,152
http://ufcstats.com/fight-details/808d47f905e84e7e,Gleison Tibau Jason Dent,,,,41% 33%,,,,,100% ---,,,259
http://ufcstats.com/fight-details/85e130a7c48f25f6,Jamie Varner Jason Gilliam,,,,53% 0%,,,,,100% ---,,,81
http://ufcstats.com/fight-details/33065e87a42a74a2,Anderson Silva Travis Lutter,,,,60% 50%,,,,,--- 50%,,,26
http://ufcstats.com/fight-details/ca5b6d6a26891f4b,Mirko Filipovic Eddie Sanchez,,,,51% 12%,,,,,--- ---,,,58
http://ufcstats.com/fight-details/5d06b45564f62c80,Roger Huerta John Halverson,,,,72% 50%,,,,,100% ---,,,12
http://ufcstats.com/fight-details/c1df212ba092c404,Quinton Jackson Marvin Eastman,,,,63% 28%,,,,,0% 0%,,,34
http://ufcstats.com/fight-details/f0b7729fba7e4533,Patrick Cote Scott Smith,,,,62% 25%,,,,,100% ---,,,38
http://ufcstats.com/fight-details/c742bd1673635ded,Terry Martin Jorge Rivera,,,,100% 50%,,,,,--- ---,,,5
http://ufcstats.com/fight-details/063599b1d4107289,Frankie Edgar Tyson Griffin,,,,54% 34%,,,,,50% 33%,,,118
http://ufcstats.com/fight-details/77df989840c76a08,Lyoto Machida Sam Hoger,,,,60% 26%,,,,,100% 50%,,,144
http://ufcstats.com/fight-details/d6e35b8c66732da6,Dustin Hazelett Diego Saraiva,,,,42% 55%,,,,,100% 33%,,,58
http://ufcstats.com/fight-details/88d9e7ec7f228908,Rashad Evans Sean Salmon,,,,20% 40%,,,,,--- 66%,,,0
http://ufcstats.com/fight-details/830e59a396dddec3,Jake O'Brien Heath Herring,,,,16% 13%,,,,,100% ---,,,162
http://ufcstats.com/fight-details/17b2d89ceb879a29,Hermes Franca Spencer Fisher,,,,17% 32%,,,,,100% ---,,,122
http://ufcstats.com/fight-details/7253daded133e97c,Nate Marquardt Dean Lister,,,,54% 25%,,,,,--- 0%,,,169
http://ufcstats.com/fight-details/539a550c0c1acd3e,Joshua Burkman Chad Reiner,,,,60% 18%,,,,,100% ---,,,268
http://ufcstats.com/fight-details/221928c8441779e4,Ed Herman Chris Price,,,,55% 100%,,,,,50% ---,,,163
http://ufcstats.com/fight-details/9c9039f921aa86ca,Din Thomas Clay Guida,,,,28% 44%,,,,,--- 100%,,,2
http://ufcstats.com/fight-details/14df6d96c5f2d1df,Rich Clementi Ross Pointon,,,,33% 24%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/f507b715628d7bcb,Chuck Liddell Tito Ortiz,,,,27% 20%,,,,,--- 0%,,,32
http://ufcstats.com/fight-details/bb007be9f60ab3da,Keith Jardine Forrest Griffin,,,,57% 30%,,,,,--- 0%,,,11
http://ufcstats.com/fight-details/3825f998c01cbeab,Jason MacDonald Chris Leben,,,,31% 38%,,,,,0% 100%,,,136
http://ufcstats.com/fight-details/5027a869467001d3,Andrei Arlovski Marcio Cruz,,,,63% 0%,,,,,--- 0%,,,82
http://ufcstats.com/fight-details/da666b02372a465b,Michael Bisping Eric Schafer,,,,57% 50%,,,,,0% 42%,,,40
http://ufcstats.com/fight-details/cc02aaf53503d022,Thiago Alves Tony DeSouza,,,,51% 10%,,,,,--- 0%,,,88
http://ufcstats.com/fight-details/2606c3853a8c0b62,Gabriel Gonzaga Carmelo Marrero,,,,40% 50%,,,,,100% 0%,,,177
http://ufcstats.com/fight-details/343b016754852c36,Yushin Okami Rory Singer,,,,21% 15%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/56f77263c75392f2,Christian Wellisch Anthony Perosh,,,,32% 40%,,,,,100% 0%,,,106
http://ufcstats.com/fight-details/bc0155d267fb5892,Diego Sanchez Joe Riggs,,,,60% 50%,,,,,0% ---,,,4
http://ufcstats.com/fight-details/0d2314d23dee3796,Josh Koscheck Jeff Joslin,,,,25% 25%,,,,,50% ---,,,193
http://ufcstats.com/fight-details/844fc95da48937b3,Karo Parisyan Drew Fickett,,,,38% 41%,,,,,50% 0%,,,27
http://ufcstats.com/fight-details/a5155aef1093048b,Marcus Davis Shonie Carter,,,,37% 41%,,,,,100% ---,,,152
http://ufcstats.com/fight-details/4faa30eab9089d71,David Heath Victor Valimaki,,,,32% 32%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/77a8a6e2c3a09d19,Alan Belcher Jorge Santiago,,,,36% 50%,,,,,50% 0%,,,112
http://ufcstats.com/fight-details/e52eae4ea46c6010,Luigi Fioravanti Dave Menne,,,,46% 19%,,,,,100% 0%,,,32
http://ufcstats.com/fight-details/abf6ea197979e634,Brock Larson Keita Nakamura,,,,40% 30%,,,,,50% 0%,,,227
http://ufcstats.com/fight-details/8d3c5635cffe12cb,Logan Clark Steve Byrnes,,,,75% 25%,,,,,--- 50%,,,147
http://ufcstats.com/fight-details/148f5128a45e9212,Georges St-Pierre Matt Hughes,,,,46% 17%,,,,,100% 0%,,,27
http://ufcstats.com/fight-details/2f379b530fefb7ea,Tim Sylvia Jeff Monson,,,,16% 23%,,,,,--- 0%,,,70
http://ufcstats.com/fight-details/cb17062bfd400fb2,Drew McFedries Alessio Sakara,,,,52% 55%,,,,,100% 0%,,,33
http://ufcstats.com/fight-details/ba0a3a4b80418db9,Brandon Vera Frank Mir,,,,71% 28%,,,,,--- 0%,,,34
http://ufcstats.com/fight-details/e3d9bbea4c51dec4,Joe Stevenson Dokonjonosuke Mishima,,,,100% 20%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/b03109dd04b2fa60,Nick Diaz Gleison Tibau,,,,45% 0%,,,,,0% ---,,,117
http://ufcstats.com/fight-details/3f7bf047b310943d,Antoni Hardonk Sherman Pendergarst,,,,83% 36%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/719dbfab71e6c0bd,James Irvin Hector Ramirez,,,,43% 70%,,,,,--- 60%,,,0
http://ufcstats.com/fight-details/f743abae6896c1e8,Jake O'Brien Josh Shockman,,,,58% 42%,,,,,75% ---,,,252
http://ufcstats.com/fight-details/71900a1af85710a9,Matt Serra Chris Lytle,,,,61% 80%,,,,,0% 100%,,,148
http://ufcstats.com/fight-details/c00a49eadfb592f0,Travis Lutter Patrick Cote,,,,--- 0%,,,,,50% ---,,,117
http://ufcstats.com/fight-details/c0e8b02fd4a5e56c,Din Thomas Rich Clementi,,,,36% 27%,,,,,--- 50%,,,63
http://ufcstats.com/fight-details/b34aa3946ccfcfbb,Jorge Rivera Edwin DeWees,,,,55% 24%,,,,,--- ---,,,15
http://ufcstats.com/fight-details/4cd909fa0d3e0483,Pete Spratt Jeremy Jackson,,,,78% 41%,,,,,--- 50%,,,60
http://ufcstats.com/fight-details/36895d9bbf5abc51,Scott Smith Pete Sell,,,,25% 30%,,,,,--- ---,,,8
http://ufcstats.com/fight-details/cf1f2322c4b8bc64,Charles McCarthy Gideon Ray,,,,16% 34%,,,,,100% ---,,,38
http://ufcstats.com/fight-details/f8e3b306cf3e6d95,Martin Kampmann Thales Leites,,,,32% 48%,,,,,--- 25%,,,50
http://ufcstats.com/fight-details/84efac79989f4d0a,Anderson Silva Rich Franklin,,,,86% 43%,,,,,--- ---,,,23
http://ufcstats.com/fight-details/e30ee434b864e4ac,Sean Sherk Kenny Florian,,,,48% 66%,,,,,100% ---,,,287
http://ufcstats.com/fight-details/1ef09b1bf60f23cb,Jon Fitch Kuniyoshi Hironaka,,,,57% 50%,,,,,50% 0%,,,241
http://ufcstats.com/fight-details/95f052cbeb1d5e65,Carmelo Marrero Cheick Kongo,,,,65% 30%,,,,,100% ---,,,236
http://ufcstats.com/fight-details/94c1844d487490ef,Spencer Fisher Dan Lauzon,,,,76% 32%,,,,,--- 40%,,,12
http://ufcstats.com/fight-details/b23c7d4fb2068989,Yushin Okami Kalib Starnes,,,,36% 26%,,,,,100% 0%,,,101
http://ufcstats.com/fight-details/a2e2d0e8b94d8eba,Clay Guida Justin James,,,,33% 33%,,,,,33% ---,,,193
http://ufcstats.com/fight-details/7455cb1ee651f774,Kurt Pellegrino Junior Assuncao,,,,55% 16%,,,,,100% ---,,,113
http://ufcstats.com/fight-details/2cbba9394114edb5,Tito Ortiz Ken Shamrock,,,,62% ---,,,,,100% ---,,,126
http://ufcstats.com/fight-details/2e5a301f042f1fd6,Kendall Grove Chris Price,,,,50% 50%,,,,,100% ---,,,164
http://ufcstats.com/fight-details/27cdd152218b44d4,Jason MacDonald Ed Herman,,,,71% 100%,,,,,0% 50%,,,57
http://ufcstats.com/fight-details/724dd26b47b7349e,Matt Hamill Seth Petruzelli,,,,36% 52%,,,,,50% ---,,,230
http://ufcstats.com/fight-details/fee1d48d7bc17e56,Nate Marquardt Crafton Wallace,,,,42% 26%,,,,,50% ---,,,155
http://ufcstats.com/fight-details/2e6c21d6bad88346,Tony DeSouza Dustin Hazelett,,,,100% 25%,,,,,100% ---,,,218
http://ufcstats.com/fight-details/963631fe3261f8e1,Rory Singer Josh Haynes,,,,42% 20%,,,,,0% 0%,,,55
http://ufcstats.com/fight-details/ebfdeab96ca766be,Thiago Alves John Alessio,,,,48% 14%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/afda8492a55f1c5d,Marcus Davis Forrest Petz,,,,66% 27%,,,,,--- ---,,,50
http://ufcstats.com/fight-details/b4a2fc934d4660ff,Matt Hughes BJ Penn,,,,25% 59%,,,,,0% ---,,,112
http://ufcstats.com/fight-details/07c3ec83596e9798,Mike Swick David Loiseau,,,,45% 31%,,,,,50% ---,,,36
